citystate,rent,rentText,unitLabel,title,location,phone,availability,availabilityText,lastUpdated,listingid,url,img,itemTitle,logo,image,streetAddress,city,state,zip,lat,lng
san-diego-ca,875,$875,Condo for Rent,1931 Market St,"San Diego, CA 92102",,1,Available Now,2 days,b3nfcxc,https://www.apartments.com/1931-market-st-san-diego-ca/b3nfcxc/,https://images1.apartments.com/i2/Rgu6A62bpRGHlTTHzezAVw-eQhtJcu7yQ4LaescVOkE/104/1931-market-st-san-diego-ca-primary-photo.jpg,1931 Market St,undefined,https://images1.apartments.com/i2/Rgu6A62bpRGHlTTHzezAVw-eQhtJcu7yQ4LaescVOkE/104/1931-market-st-san-diego-ca-primary-photo.jpg,1931 Market St,San Diego,CA,92102,0,0
san-diego-ca,895,$895,1 Bed,Euclid Manor,"4060 Euclid Ave, San Diego, CA 92105",,1,Available Now,2 wks,lkhrznf,https://www.apartments.com/euclid-manor-san-diego-ca/lkhrznf/,,Euclid Manor,undefined,https://images1.apartments.com/i2/mpyrf_12XBtzlhmmX8i0nhOM2Hn8voWZPX5prPfBgvc/104/euclid-manor-san-diego-ca-primary-photo.jpg,4060 Euclid Ave,San Diego,CA,92105,0,0
san-diego-ca,895,$895,House for Rent,3775 Florence St,"San Diego, CA 92113",844-504-2363,1,Available Now,1 day,99njc17,https://www.apartments.com/3775-florence-st-san-diego-ca/99njc17/,,3775 Florence St,undefined,https://images1.apartments.com/i2/_2jGb1d-CgabyjrZQ1zZPc2xaQYu-7uyjIRVu3fM-H4/104/3775-florence-st-san-diego-ca-building-photo.jpg,3775 Florence St,San Diego,CA,92113,0,0
san-diego-ca,919,"$919 - 1,050",2-4 Bed,Sterling Alvarado,"6625 Alvarado Rd, San Diego, CA 92120",,1,Available Now,2 wks,cg3c61f,https://www.apartments.com/sterling-alvarado-san-diego-ca/cg3c61f/,,Sterling Alvarado,https://images1.apartments.com/i2/KAGBClg3fs8s5sAtk0MzEkf2d8WPQhu50tJsclrBWLE/110/pinnacle-property-management-services-llc-logo.png,https://images1.apartments.com/i2/Las1NpsgRfMqWCPhH3AJuM5hn9jf8g5GtAhI5XX3Ipg/104/sterling-alvarado-san-diego-ca-building-photo.jpg,6625 Alvarado Rd,San Diego,CA,92120,0,0
san-diego-ca,925,$925,Studio,The Royal Apartments Of Old Town,"1616 Guy St, San Diego, CA 92103",,0,Available 10/05/17,2 wks,tqvxsw8,https://www.apartments.com/the-royal-apartments-of-old-town-san-diego-ca/tqvxsw8/,,The Royal Apartments Of Old Town,undefined,https://images1.apartments.com/i2/ruEpjGks5C_rNpbTHGKaV60Ov0d74Af7i7taEchibRs/104/the-royal-apartments-of-old-town-san-diego-ca-primary-photo.jpg,1616 Guy St,San Diego,CA,92103,0,0
san-diego-ca,980,"$980 - 1,338",1-3 Bed,VISTA TERRAZA APARTMENT HOMES,"7735 Via Solare, San Diego, CA 92129",844-260-1465,0,Not Available,5 days,vnkzcfe,https://www.apartments.com/vista-terraza-apartment-homes-san-diego-ca/vnkzcfe/,,VISTA TERRAZA APARTMENT HOMES,https://images1.apartments.com/i2/c-Dk9D7Kmi5WO5FMCXDOuu8jqoAXA-qg6KP5DdhlBy4/110/national-community-renaissance-logo.png,https://images1.apartments.com/i2/VaOiptEWY36dwpNSQlKisEmkt8lQMuJ1IYhCAMQebvs/106/vista-terraza-apartment-homes-san-diego-ca-building-photo.jpg,7735 Via Solare,San Diego,CA,92129,0,0
san-diego-ca,995,$995,Condo for Rent,4177 Eta St,"San Diego, CA 92113",,1,Available Now,1 hr,yptcdpr,https://www.apartments.com/4177-eta-st-san-diego-ca/yptcdpr/,,4177 Eta St,undefined,https://images1.apartments.com/i2/yp-ppS7xznlPThWYA3xGSxzpxHgjbte2WD5ysmbxlOg/104/4177-eta-st-san-diego-ca-building-photo.jpg,4177 Eta St,San Diego,CA,92113,0,0
san-diego-ca,1000,"$1,000",1 Bed,Bonita Terrace,"6822-6842 Doriana St, San Diego, CA 92139",,0,Available 10/06/17,2 wks,s74vgk5,https://www.apartments.com/bonita-terrace-san-diego-ca/s74vgk5/,,Bonita Terrace,undefined,https://images1.apartments.com/i2/IodpOM3lZ2RXr0U7uALJ6ZViXLXw8wYVXAIi0O42uKM/104/bonita-terrace-san-diego-ca-primary-photo.jpg,6822-6842 Doriana St,San Diego,CA,92139,0,0
san-diego-ca,1000,"$1,000",1 Bed,Bonita Heights,"2123 Honey Dr, San Diego, CA 92139",,0,Available 10/04/17,2 wks,ngvr5cn,https://www.apartments.com/bonita-heights-san-diego-ca/ngvr5cn/,,Bonita Heights,https://images1.apartments.com/i2/rPgGtOUEnLx6YJBXAu2_3riuSjLuxKT4fR_OfG2PytI/110/torrey-pines-property-management-logo.png,https://images1.apartments.com/i2/1I-VaJ1qQnx0kHzk3jt4R6syqwGyfNdPgvdyoo-SnCU/104/bonita-heights-san-diego-ca-primary-photo.jpg,2123 Honey Dr,San Diego,CA,92139,0,0
san-diego-ca,1000,"$1,000",1 Bed,Bonita Woods,"6850-6890 Doriana St, San Diego, CA 92139",,1,Available Now,2 wks,rqbk2f0,https://www.apartments.com/bonita-woods-san-diego-ca/rqbk2f0/,,Bonita Woods,undefined,https://images1.apartments.com/i2/dXDoVO7bzh9HTaApUz5HJODaiDTzOLzCEqTTUJvKry8/104/bonita-woods-san-diego-ca-primary-photo.jpg,6850-6890 Doriana St,San Diego,CA,92139,0,0
san-diego-ca,1000,"$1,000",1 Bed,Pacific View Apartments,"6767 Doriana St, San Diego, CA 92139",,1,Available Now,2 wks,c9ky1gg,https://www.apartments.com/pacific-view-apartments-san-diego-ca/c9ky1gg/,,Pacific View Apartments,undefined,https://images1.apartments.com/i2/29U-p5gBGbj6tg09kjWMFk3YC7V_NAQz30v3ChAtKh0/104/pacific-view-apartments-san-diego-ca-bonita-view.jpg,6767 Doriana St,San Diego,CA,92139,0,0
san-diego-ca,1000,"$1,000",Condo for Rent,4082 38th St,"San Diego, CA 92105",,1,Available Now,2 days,2l00rmb,https://www.apartments.com/4082-38th-st-san-diego-ca/2l00rmb/,,4082 38th St,undefined,https://images1.apartments.com/i2/JfqY08oGW75BlHBsIiRBz2wwGJe-Hr1Gi2iUI9AHBHY/104/4082-38th-st-san-diego-ca-building-photo.jpg,4082 38th St,San Diego,CA,92105,0,0
san-diego-ca,1025,"$1,025",1 Bed,Listing by,"229 16th St, San Diego, CA 92101",844-685-3387,1,Available Now,4 hrs,fw9gk7r,https://www.apartments.com/229-16th-st-san-diego-ca-unit-124/fw9gk7r/,,229 16th St Unit 124,https://www.apartments.com/a/762d4a/content/images/wsr-pmc.png,https://images1.apartments.com/i2/39s0FjnkDoE-tWBOrM2pcfpGNPFPwCu0aGv5tKY6vfY/106/229-16th-st-unit-124-san-diego-ca-building-photo.jpg,229 16th St Unit 124,San Diego,CA,92101,0,0
san-diego-ca,1050,"$1,050",Studio,Listing by,"4542 55th St, San Diego, CA 92115",858-256-4336,1,Available Now,4 hrs,lc5zl6d,https://www.apartments.com/4542-55th-st-san-diego-ca/lc5zl6d/,,4542 55th St,https://www.apartments.com/a/762d4a/content/images/wsr-pmc.png,https://images1.apartments.com/i2/oO8vffq9yM1C8bF4DI0opSmfAfF4EAuCWCQP0HmGuxY/106/4542-55th-st-san-diego-ca-building-photo.jpg,4542 55th St,San Diego,CA,92115,0,0
san-diego-ca,1050,"$1,050",House for Rent,5 28th St,"San Diego, CA 92102",,1,Available Now,3 hrs,k6rm36b,https://www.apartments.com/5-28th-st-san-diego-ca/k6rm36b/,,5 28th St,undefined,https://images1.apartments.com/i2/ZAOfj9LFhF5I2-fA9de2uSGZbLEdzPHm_CYN22wSXyc/104/5-28th-st-san-diego-ca-building-photo.jpg,5 28th St,San Diego,CA,92102,0,0
san-diego-ca,1050,"$1,050",Condo for Rent,1931 Market St,"San Diego, CA 92102",,1,Available Now,,esggdpp,https://www.apartments.com/1931-market-st-san-diego-ca/esggdpp/,,1931 Market St,undefined,https://images1.apartments.com/i2/QlXdarD6IaBfl441GbNVxOUpktL38EL637THiIL_9uM/104/1931-market-st-san-diego-ca-building-photo.jpg,1931 Market St,San Diego,CA,92102,0,0
san-diego-ca,1074,"$1,074",Condo for Rent,5622 University Ave,"San Diego, CA 92105",,1,Available Now,1 hr,pdjj6pv,https://www.apartments.com/5622-university-ave-san-diego-ca/pdjj6pv/,,5622 University Ave,undefined,https://images1.apartments.com/i2/JCl8hbBlC5B1-Nr1MP_cWmbbgzRQffPnC9jOizD85Gg/104/5622-university-ave-san-diego-ca-primary-photo.jpg,5622 University Ave,San Diego,CA,92105,0,0
san-diego-ca,1075,"$1,075",1 Bed,Listing by,"4045 Cherokee Ave, San Diego, CA 92104",844-307-5043,1,Available Now,4 hrs,dg81lkj,https://www.apartments.com/4045-cherokee-ave-san-diego-ca-unit-4/dg81lkj/,,4045 Cherokee Ave Unit 4,https://www.apartments.com/a/762d4a/content/images/wsr-pmc.png,https://images1.apartments.com/i2/2O0wo2mM3SmvIvUk1_S_cCsNruYuliAsYSUyc1kIXA8/106/4045-cherokee-ave-unit-4-san-diego-ca-building-photo.jpg,4045 Cherokee Ave Unit 4,San Diego,CA,92104,0,0
san-diego-ca,1075,"$1,075",Studio,University Gateway Apartments,"5411 Linda Vista Rd, San Diego, CA 92110",,1,Available Now,2 wks,grrdp7w,https://www.apartments.com/university-gateway-apartments-san-diego-ca/grrdp7w/,,University Gateway Apartments,undefined,https://images1.apartments.com/i2/oiPMqHs9CjfKf0MUmmOa_7Zly4aU03De69ml1OBH8g4/104/university-gateway-apartments-san-diego-ca-primary-photo.jpg,5411 Linda Vista Rd,San Diego,CA,92110,0,0
san-francisco-ca,1090,"$1,090",Condo for Rent,158 Howth St,"San Francisco, CA 94112",,1,Available Now,,zfzz44x,https://www.apartments.com/158-howth-st-san-francisco-ca/zfzz44x/,https://images1.apartments.com/i2/21J4nc3xQDdfz8-KlvKXMHBncFuxJFTTOXlRvxhDZDo/104/158-howth-st-san-francisco-ca-building-photo.jpg,158 Howth St,undefined,https://images1.apartments.com/i2/21J4nc3xQDdfz8-KlvKXMHBncFuxJFTTOXlRvxhDZDo/104/158-howth-st-san-francisco-ca-building-photo.jpg,158 Howth St,San Francisco,CA,94112,0,0
san-francisco-ca,1100,"$1,100",Condo for Rent,755 Bush St,"San Francisco, CA 94108",,1,Available Now,,c3tshmg,https://www.apartments.com/755-bush-st-san-francisco-ca/c3tshmg/,https://images1.apartments.com/i2/jajq8tBK4ucBdxDUZGaGEOl87OhSvvNBSZ2PI9urwwU/104/755-bush-st-san-francisco-ca-building-photo.jpg,755 Bush St,undefined,https://images1.apartments.com/i2/jajq8tBK4ucBdxDUZGaGEOl87OhSvvNBSZ2PI9urwwU/104/755-bush-st-san-francisco-ca-building-photo.jpg,755 Bush St,San Francisco,CA,94108,0,0
san-francisco-ca,1100,"$1,100",Condo for Rent,755 Bush St,"San Francisco, CA 94108",,1,Available Now,,ysygsqt,https://www.apartments.com/755-bush-st-san-francisco-ca/ysygsqt/,https://images1.apartments.com/i2/aWDD1vRpnT08OtrX1n6Od1Tz6aZebdWUD2Q--GeVnqA/104/755-bush-st-san-francisco-ca-building-photo.jpg,755 Bush St,undefined,https://images1.apartments.com/i2/aWDD1vRpnT08OtrX1n6Od1Tz6aZebdWUD2Q--GeVnqA/104/755-bush-st-san-francisco-ca-building-photo.jpg,755 Bush St,San Francisco,CA,94108,0,0
san-francisco-ca,1100,"$1,100",Condo for Rent,1051 Post St,"San Francisco, CA 94109",,1,Available Now,,6dr3x6r,https://www.apartments.com/1051-post-st-san-francisco-ca/6dr3x6r/,https://images1.apartments.com/i2/zyq4TWYyir0RzUFIxza2SP9n5ue1TA41yKNDx2hmoPU/104/1051-post-st-san-francisco-ca-building-photo.jpg,1051 Post St,undefined,https://images1.apartments.com/i2/zyq4TWYyir0RzUFIxza2SP9n5ue1TA41yKNDx2hmoPU/104/1051-post-st-san-francisco-ca-building-photo.jpg,1051 Post St,San Francisco,CA,94109,0,0
san-francisco-ca,1100,"$1,100",Condo for Rent,370 Ellis St,"San Francisco, CA 94102",,1,Available Now,,eb2k3qm,https://www.apartments.com/370-ellis-st-san-francisco-ca/eb2k3qm/,https://images1.apartments.com/i2/D3VlfcwbN3bx8lZAhpDGTmmvYJlZ-eIPK7_PZIm0j_s/104/370-ellis-st-san-francisco-ca-building-photo.jpg,370 Ellis St,undefined,https://images1.apartments.com/i2/D3VlfcwbN3bx8lZAhpDGTmmvYJlZ-eIPK7_PZIm0j_s/104/370-ellis-st-san-francisco-ca-building-photo.jpg,370 Ellis St,San Francisco,CA,94102,0,0
san-francisco-ca,1150,"$1,150",1 Bed,964 Minnesota St,"San Francisco, CA 94107",,1,Available Now,1 day,qebmdhy,https://www.apartments.com/964-minnesota-st-san-francisco-ca/qebmdhy/,https://images1.apartments.com/i2/DU-HmOyVB-7Jy37TbgdoSgis6A9ftnBg6q4xpojK9nU/104/964-minnesota-st-san-francisco-ca-building-photo.jpg,964 Minnesota St,undefined,https://images1.apartments.com/i2/DU-HmOyVB-7Jy37TbgdoSgis6A9ftnBg6q4xpojK9nU/104/964-minnesota-st-san-francisco-ca-building-photo.jpg,964 Minnesota St,San Francisco,CA,94107,0,0
san-francisco-ca,1300,"$1,300",4 Bed,2729 Lombard St Unit 7,"San Francisco, CA 94123",,1,Available Now,,mwcrs8l,https://www.apartments.com/2729-lombard-st-san-francisco-ca-unit-7/mwcrs8l/,https://images1.apartments.com/i2/_CfZUHkFvDbO2it8P6eGrI9bn7Yj8JGnjyUyQruQv88/104/2729-lombard-st-unit-7-san-francisco-ca-11-by-12-great-view-of-alcatraz-and-the-.jpg,2729 Lombard St Unit 7,undefined,https://images1.apartments.com/i2/_CfZUHkFvDbO2it8P6eGrI9bn7Yj8JGnjyUyQruQv88/104/2729-lombard-st-unit-7-san-francisco-ca-11-by-12-great-view-of-alcatraz-and-the-.jpg,2729 Lombard St Unit 7,San Francisco,CA,94123,0,0
san-francisco-ca,1350,"$1,350",House for Rent,839 Garfield St,"San Francisco, CA 94132",,1,Available Now,2 days,7hkx22w,https://www.apartments.com/839-garfield-st-san-francisco-ca/7hkx22w/,,839 Garfield St,undefined,https://images1.apartments.com/i2/6P_B6hPKhJnE3BWn7exV1taPA4t4mdbPY9R5q_t7VWY/104/839-garfield-st-san-francisco-ca-building-photo.jpg,839 Garfield St,San Francisco,CA,94132,0,0
san-francisco-ca,1350,"$1,350",1 Bed,53 Gilbert St,"San Francisco, CA 94103",,1,Available Now,,eme1q8n,https://www.apartments.com/53-gilbert-st-san-francisco-ca/eme1q8n/,,53 Gilbert St,undefined,https://images1.apartments.com/i2/MfU3z_1L-XI95mwwlIbetQcaanLw0W2GfdntttBnyKA/104/53-gilbert-st-san-francisco-ca-building-photo.jpg,53 Gilbert St,San Francisco,CA,94103,0,0
san-francisco-ca,1395,"$1,395",Studio,2504 Sacramento St Unit 16,"San Francisco, CA 94115",,1,Available Now,1 wk,7ke4dzz,https://www.apartments.com/2504-sacramento-st-san-francisco-ca-unit-16/7ke4dzz/,,2504 Sacramento St Unit 16,undefined,https://images1.apartments.com/i2/hEdBec3Ru8OaKDLgViBmd97D5u365Alj475XKvIgynk/104/2504-sacramento-st-unit-16-san-francisco-ca-building-photo.jpg,2504 Sacramento St Unit 16,San Francisco,CA,94115,0,0
san-francisco-ca,1400,"$1,400",House for Rent,722 35th Ave,"San Francisco, CA 94121",,1,Available Now,,kpr1btc,https://www.apartments.com/722-35th-ave-san-francisco-ca/kpr1btc/,,722 35th Ave,undefined,https://images1.apartments.com/i2/-o1Z9G9od0fmPmHqtnClEoQREjYlFYvgZXC5ZD_Nm7U/104/722-35th-ave-san-francisco-ca-primary-photo.jpg,722 35th Ave,San Francisco,CA,94121,0,0
san-francisco-ca,1500,"$1,500",Condo for Rent,201 Stoneridge Ln,"San Francisco, CA 94134",,1,Available Now,2 days,evgwnep,https://www.apartments.com/201-stoneridge-ln-san-francisco-ca/evgwnep/,,201 Stoneridge Ln,undefined,https://images1.apartments.com/i2/r5cfd38jtIGkaHuAShOg5fmOA1gLQuFUPQWtg5yiBb0/104/201-stoneridge-ln-san-francisco-ca-building-photo.jpg,201 Stoneridge Ln,San Francisco,CA,94134,0,0
san-francisco-ca,1500,"$1,500",1 Bed,360 Prospect Ave,"San Francisco, CA 94110",844-661-9987,1,Available Now,,w7l75ej,https://www.apartments.com/360-prospect-ave-san-francisco-ca/w7l75ej/,,360 Prospect Ave,undefined,https://images1.apartments.com/i2/iOWoo8UI8_ghpNHNzLPXgbQmxKoPjfJiuEUcdCJcl7U/104/360-prospect-ave-san-francisco-ca-view-from-front-window.jpg,360 Prospect Ave,San Francisco,CA,94110,0,0
san-francisco-ca,1550,"$1,550",Condo for Rent,400 Beale St Unit 414,"San Francisco, CA 94105",,1,Available Now,1 wk,9cswh37,https://www.apartments.com/400-beale-st-san-francisco-ca-unit-414/9cswh37/,,400 Beale St Unit 414,undefined,https://images1.apartments.com/i2/n5gWgAo8U26j2vBfcmPrVgH4Gv7-DnOddgVJ9Nv7PPc/104/400-beale-st-unit-414-san-francisco-ca-building-photo.jpg,400 Beale St Unit 414,San Francisco,CA,94105,0,0
san-francisco-ca,1595,"$1,595",Studio,Jones Street Apartments LLC.,"424 Jones St, San Francisco, CA 94102",,1,Available Now,8 hrs,6sxsc1r,https://www.apartments.com/jones-street-apartments-llc-san-francisco-ca/6sxsc1r/,,Jones Street Apartments LLC.,undefined,https://images1.apartments.com/i2/ZXzIIdFT-8DqeV5UnGCSn60-yRBKrAS2eSPBq6nXydY/104/jones-street-apartments-llc-san-francisco-ca-building-photo.jpg,424 Jones St,San Francisco,CA,94102,0,0
san-francisco-ca,1595,"$1,595",Condo for Rent,620 Eddy St,"San Francisco, CA 94109",,1,Available Now,,qy44hpy,https://www.apartments.com/620-eddy-st-san-francisco-ca/qy44hpy/,,620 Eddy St,undefined,https://images1.apartments.com/i2/xLvqX7Ht3E5m9mkGh81l-EhiZNes83HTcx1tL40DiOw/104/620-eddy-st-san-francisco-ca-primary-photo.jpg,620 Eddy St,San Francisco,CA,94109,0,0
san-francisco-ca,1595,"$1,595",Condo for Rent,935 Ofarrell St,"San Francisco, CA 94109",,1,Available Now,,3cs0fxd,https://www.apartments.com/935-ofarrell-st-san-francisco-ca/3cs0fxd/,,935 Ofarrell St,undefined,https://images1.apartments.com/i2/OGrLFJI0MtDYMINyuhIO4bLApY31X3ANuLGdrF7L-uU/104/935-ofarrell-st-san-francisco-ca-primary-photo.jpg,935 Ofarrell St,San Francisco,CA,94109,0,0
san-francisco-ca,1595,"$1,595",Studio,550 Leavenworth St Unit 4,"San Francisco, CA 94109",,1,Available Now,1 hr,561d74m,https://www.apartments.com/550-leavenworth-st-san-francisco-ca-unit-4/561d74m/,,550 Leavenworth St Unit 4,undefined,https://images1.apartments.com/i2/GG9xHPn_AFXpeFMLoI_OGfpAUz4dJTs--Qic4OPTIHQ/104/550-leavenworth-st-unit-4-san-francisco-ca-building-photo.jpg,550 Leavenworth St Unit 4,San Francisco,CA,94109,0,0
san-francisco-ca,1600,"$1,600",Condo for Rent,930 Hayes St Unit A,"San Francisco, CA 94117",,1,Available Now,,ymnfcmv,https://www.apartments.com/930-hayes-st-san-francisco-ca-unit-a/ymnfcmv/,,930 Hayes St Unit A,undefined,https://images1.apartments.com/i2/OyvIv5ptH2nEa_7syrY26_aU2kySvqPBUZ5jkjUrvVY/104/930-hayes-st-unit-a-san-francisco-ca-primary-photo.jpg,930 Hayes St Unit A,San Francisco,CA,94117,0,0
san-francisco-ca,1600,"$1,600",House for Rent,2339 41st Ave,"San Francisco, CA 94116",,1,Available Now,3 days,n8ndnfq,https://www.apartments.com/2339-41st-ave-san-francisco-ca/n8ndnfq/,,2339 41st Ave,undefined,https://images1.apartments.com/i2/xNLSHX5RDUhLOQuhC3BDYk_-dI6NGHJCk06_LVB831Y/104/2339-41st-ave-san-francisco-ca-building-photo.jpg,2339 41st Ave,San Francisco,CA,94116,0,0
san-francisco-ca,1645,"$1,645",Studio,Jekyll Apartments,"138 Hyde St, San Francisco, CA 94102",,1,Available Now,2 wks,kc88tfb,https://www.apartments.com/jekyll-apartments-san-francisco-ca/kc88tfb/,,Jekyll Apartments,undefined,https://images1.apartments.com/i2/0bYhegWrjAaPtpMQDgi48qsB5aNb4-ezMJ3H5jTXKuc/104/jekyll-apartments-san-francisco-ca-building-photo.jpg,138 Hyde St,San Francisco,CA,94102,0,0
san-francisco-ca,1645,"$1,645 - 2,095",Studio - 1 Bed,O'Farrell Associates LLC.,"851 O'Farrell St, San Francisco, CA 94109",,1,Available Now,8 hrs,fmptnvt,https://www.apartments.com/ofarrell-associates-llc-san-francisco-ca/fmptnvt/,,O'Farrell Associates LLC.,undefined,https://images1.apartments.com/i2/d3odd5DJeOLuB8WV48HJib874HUUS5mQWxQ0vTaBsZs/104/ofarrell-associates-llc-san-francisco-ca-building-photo.jpg,851 O'Farrell St,San Francisco,CA,94109,0,0
san-francisco-ca,1650,"$1,650",Condo for Rent,132 6th St Unit 303,"San Francisco, CA 94103",,1,Available Now,,xyct5bq,https://www.apartments.com/132-6th-st-san-francisco-ca-unit-303/xyct5bq/,,132 6th St Unit 303,undefined,https://images1.apartments.com/i2/ICkpYNZSn51IUCo2RlR34Nz3yQSj7-clYObFeDuRU1U/104/132-6th-st-unit-303-san-francisco-ca-building-photo.jpg,132 6th St Unit 303,San Francisco,CA,94103,0,0
san-francisco-ca,1650,"$1,650",Condo for Rent,132 6th St Unit 306,"San Francisco, CA 94103",,1,Available Now,,c2sdj4d,https://www.apartments.com/132-6th-st-san-francisco-ca-unit-306/c2sdj4d/,,132 6th St Unit 306,undefined,https://images1.apartments.com/i2/AsM_uECG3ieZ4ubOr7qwJqg-PtRLTyHTKpq8H3Jri08/104/132-6th-st-unit-306-san-francisco-ca-building-photo.jpg,132 6th St Unit 306,San Francisco,CA,94103,0,0
san-francisco-ca,1695,"$1,695",Studio,665 Eddy St,"665 Eddy St, San Francisco, CA 94109",,1,Available Now,2 wks,er9l2qp,https://www.apartments.com/665-eddy-st-san-francisco-ca/er9l2qp/,,665 Eddy St Unit 62,undefined,https://images1.apartments.com/i2/a0tbKy95OSvV5t9kTg50PDfir0NwzSbdXwoXhBYG2gY/104/665-eddy-st-san-francisco-ca-665-eddy.jpg,665 Eddy St Unit 62,San Francisco,CA,94109,0,0
san-jose-ca,985,"$985 - 2,995",Studio - 2 Bed,Miraido Village,"520-566 N 6th St, San Jose, CA 95112",844-728-8636,1,Available Now,4 hrs,8byyxh3,https://www.apartments.com/miraido-village-san-jose-ca/8byyxh3/,https://images1.apartments.com/i2/RmYqJ1F5vTRx8IQaEYXsz5bxD06KyiU0NqRiuYde5ww/106/miraido-village-san-jose-ca-building-photo.jpg,Miraido Village,https://images1.apartments.com/i2/LIn9XO6HVfytdGdcspMtflJ4IA4UakAQhxchV4s5Jwc/110/capreit-logo.png,https://images1.apartments.com/i2/RmYqJ1F5vTRx8IQaEYXsz5bxD06KyiU0NqRiuYde5ww/106/miraido-village-san-jose-ca-building-photo.jpg,520-566 N 6th St,San Jose,CA,95112,0,0
san-jose-ca,1150,"$1,150",House for Rent,2944 Sierra Rd,"San Jose, CA 95132",,1,Available Now,2 days,3yjx8pd,https://www.apartments.com/2944-sierra-rd-san-jose-ca/3yjx8pd/,https://images1.apartments.com/i2/YqguZ0QhoqMaHi4cPBRQ60iTT3ASUrP_0YkSRksQ61U/104/2944-sierra-rd-san-jose-ca-building-photo.jpg,2944 Sierra Rd,undefined,https://images1.apartments.com/i2/YqguZ0QhoqMaHi4cPBRQ60iTT3ASUrP_0YkSRksQ61U/104/2944-sierra-rd-san-jose-ca-building-photo.jpg,2944 Sierra Rd,San Jose,CA,95132,0,0
san-jose-ca,1235,"$1,235 - 2,710",1-2 Bed,Avana Almaden,"1070 Foxchase Dr, San Jose, CA 95123",877-915-9016,1,Available Now,4 hrs,qg7z9qx,https://www.apartments.com/avana-almaden-san-jose-ca/qg7z9qx/,https://images1.apartments.com/i2/2rUpzXAfcLraNAx3vsXeBbgENmGZpmM5VP9igAL56Lc/117/avana-almaden-san-jose-ca-building-photo.jpg,Avana Almaden,https://images1.apartments.com/i2/M1GeivJOux9IEIn6HRWKb84JWlYsP-wDUsRzrCdot7M/110/greystar-real-estate-partners-logo.png,https://images1.apartments.com/i2/2rUpzXAfcLraNAx3vsXeBbgENmGZpmM5VP9igAL56Lc/117/avana-almaden-san-jose-ca-building-photo.jpg,1070 Foxchase Dr,San Jose,CA,95123,0,0
san-jose-ca,1250,"$1,250",House for Rent,4656 Whitwood Ln,"San Jose, CA 95130",,1,Available Now,4 hrs,r15zwj0,https://www.apartments.com/4656-whitwood-ln-san-jose-ca/r15zwj0/,https://images1.apartments.com/i2/ajAQniv4Vwsap-B09v0qXptxsx-QW3KKevQskWSCaRs/104/4656-whitwood-ln-san-jose-ca-building-photo.jpg,4656 Whitwood Ln,undefined,https://images1.apartments.com/i2/ajAQniv4Vwsap-B09v0qXptxsx-QW3KKevQskWSCaRs/104/4656-whitwood-ln-san-jose-ca-building-photo.jpg,4656 Whitwood Ln,San Jose,CA,95130,0,0
san-jose-ca,1295,"$1,295",House for Rent,1427 Darwin Ct,"San Jose, CA 95122",,1,Available Now,4 hrs,cjy40df,https://www.apartments.com/1427-darwin-ct-san-jose-ca/cjy40df/,,1427 Darwin Ct,undefined,https://images1.apartments.com/i2/ht4iFXlHg9UaU6Pf6BwvuAUNK6md8LUQqAmr4VHHN8Q/104/1427-darwin-ct-san-jose-ca-building-photo.jpg,1427 Darwin Ct,San Jose,CA,95122,0,0
san-jose-ca,1450,"$1,450",Studio,Park West Apartments,"1800 Bradford Way, San Jose, CA 95124",866-661-7142,1,Available Now,2 wks,tj3hvw8,https://www.apartments.com/park-west-apartments-san-jose-ca/tj3hvw8/,,Park West Apartments,https://images1.apartments.com/i2/M6Jqj23vA8dmK5VlWteA3daNgBIPNgwa36HMnUEhBDY/110/park-west-apartments-logo.png,https://images1.apartments.com/i2/308LnX43qVk8JL-PtUir1guhT1aOnqpoRpQCm2O5430/106/park-west-apartments-san-jose-ca-building-photo.jpg,1800 Bradford Way,San Jose,CA,95124,0,0
san-jose-ca,1450,"$1,450",Townhome for Rent,88 N Jackson Ave,"San Jose, CA 95116",775-238-4456,0,Available 10/07/17,4 days,kkqyrn8,https://www.apartments.com/88-n-jackson-ave-san-jose-ca/kkqyrn8/,,88 N Jackson Ave,undefined,https://images1.apartments.com/i2/DqfVJwjFaojkoRaKfYjW68nh1Z37AGnzS87pVWfpw1E/104/88-n-jackson-ave-san-jose-ca-building-photo.jpg,88 N Jackson Ave,San Jose,CA,95116,0,0
