citystate,rent,rentText,unitLabel,title,location,phone,availability,availabilityText,lastUpdated,listingid,url,img,itemTitle,logo,image,streetAddress,city,state,zip,lat,lng
"wilmington-nc","590","$590 - 680","1-2 Bedroom","Pinewood Apartments","4901 Randall Pky, Wilmington, NC 28403","888-336-4618","0","Available 04/28/17","3 days","9mxjp27","https://www.apartments.com/pinewood-apartments-wilmington-nc/9mxjp27/","","Pinewood Apartments","https://images1.apartments.com/i2/b8FWZND1XYNr-JLcLv1C4wSXJipxaVMq0ALYE5IwvnQ/110/phillips-management-group-logo.png","https://images1.apartments.com/i2/YkZXTYdWvf62f5G8tGHfXlNb4UWhiXfeWfCSK-ZbmZg/106/pinewood-apartments-wilmington-nc-other.jpg","4901 Randall Pky","Wilmington","NC","28403","34.22768","-77.90281",
"wilmington-nc","600","$600","Condo for Rent","201 S 13th St Unit Unit B","Wilmington, NC 28401","","1","Available Now","","vbb4kyd","https://www.apartments.com/201-s-13th-st-wilmington-nc/vbb4kyd/","","201 S 13th St Unit Unit B","undefined","https://images1.apartments.com/i2/J8fUPYc4KcE_NtTGwe6_Px3BgIWSJm9YidD_q7SQGTU/104/201-s-13th-st-wilmington-nc-building-photo.jpg","201 S 13th St Unit Unit B","Wilmington","NC","28401","34.23403","-77.93217",
"wilmington-nc","610","$610 - 730","2-3 Bedroom","Carolina Cove","4201 S Randall Pky, Wilmington, NC 28403","844-312-9682","1","Available Now","8 hrs","yjt2n3t","https://www.apartments.com/carolina-cove-wilmington-nc/yjt2n3t/","","Carolina Cove","https://images1.apartments.com/i2/sBnrq9AJal5yapcI4o9Ow6T8RoumGExKE5Ms90bEnHw/110/cardinal-group-investments-llc-logo.png","https://images1.apartments.com/i2/PLODYP2a2Mpw475LSC-Svz1kKGzu6167vqbjuYJCHO4/106/carolina-cove-wilmington-nc-building-photo.jpg","4201 S Randall Pky","Wilmington","NC","28403","34.23322","-77.88972",
"wilmington-nc","650","$650","House for Rent","1010 Hanover St","Wilmington, NC 28401","","1","Available Now","10 hrs","65ls4qt","https://www.apartments.com/1010-hanover-st-wilmington-nc/65ls4qt/","","1010 Hanover St","undefined","https://images1.apartments.com/i2/Uot6LXM4-tQjfgoSLaYLxKjBjU5E997caB3MLEL5Viw/104/1010-hanover-st-wilmington-nc-primary-photo.jpg","1010 Hanover St","Wilmington","NC","28401","34.24349","-77.93632",
"wilmington-nc","650","$650","1 Bedroom","316 N 6th St Unit BR 1","Wilmington, NC 28401","","1","Available Now","1 day","d859ghh","https://www.apartments.com/316-n-6th-st-wilmington-nc/d859ghh/","","316 N 6th St Unit BR 1","undefined","https://images1.apartments.com/i2/luhhdC6iLbdiEFuoeymMxJ3VOtrCxg16VH10A4ZrAmE/104/316-n-6th-st-wilmington-nc-building-photo.jpg","316 N 6th St Unit BR 1","Wilmington","NC","28401","34.24011","-77.94215",
"wilmington-nc","655","$655 - 695","2-3 Bedroom","Lighthouse","4955 Pepys Ln, Wilmington, NC 28403","877-497-8588","1","Available Now","2 wks","c8e68ce","https://www.apartments.com/lighthouse-wilmington-nc/c8e68ce/","","Lighthouse","https://images1.apartments.com/i2/c7Q1KsTaSTU2SSDgNkqS6CZR3tI-2ixnEm3SpIu68Qo/110/coastal-ridge-real-estate-logo.png","https://images1.apartments.com/i2/VfPOXiU1mZ47cviSKwQ6wgMscU30lbjZGpJHrLaELog/106/lighthouse-wilmington-nc-building-photo.jpg","4955 Pepys Ln","Wilmington","NC","28403","34.23051","-77.88088",
"wilmington-nc","669","$669 - 699","1-3 Bedroom","Enclave","3812 Wilshire Blvd, Wilmington, NC 28403","844-410-5637","1","Available Now","","e92w8rp","https://www.apartments.com/enclave-wilmington-nc/e92w8rp/","","Enclave","https://images1.apartments.com/i2/rBs5q0xYzDJYrh_ZU6x4vSa9Wc8kZiwbE-lQnCB6dow/110/tribute-companies-logo.png","https://images1.apartments.com/i2/iea37NeP6zVT8ezEKh8d3vY70jXRrZ_pnPF3e4LDYdY/106/enclave-wilmington-nc-building-photo.jpg","3812 Wilshire Blvd","Wilmington","NC","28403","34.22148","-77.89379",
"wilmington-nc","670","$670","4 Bedroom","The Lofts at Randall","4810 Randall Pky, Wilmington, NC 28403","","1","Available Now","2 wks","3g04tcg","https://www.apartments.com/the-lofts-at-randall-wilmington-nc/3g04tcg/","","The Lofts at Randall","https://images1.apartments.com/i2/Gu_Z6Ntxq6iHgW6GgtzzflukSZymgKT0W6bzUQBW3Ok/110/the-preiss-company-logo.png","https://images1.apartments.com/i2/F0nRX9KhXUS9NyqFSz_LYhRGig-P7JMoU7y42-OtgcU/104/the-lofts-at-randall-wilmington-nc-building-photo.jpg","4810 Randall Pky","Wilmington","NC","28403","34.23192","-77.88665",
"wilmington-nc","675","$675 - 825","1-3 Bedroom","Pines of Wilmington","1002 Mayflower Dr, Wilmington, NC 28412","844-230-2472","1","Available Now","2 wks","ydqd8ht","https://www.apartments.com/pines-of-wilmington-wilmington-nc/ydqd8ht/","","Pines of Wilmington","https://images1.apartments.com/i2/arOesI7uKnzjADxbBE5w0cAPp4R_JEa1qoqT6C6zTqI/110/hunt-companies-logo.png","https://images1.apartments.com/i2/hrKUrwgoo-Y3RSDG-dl6VHcoX1WmBYOHL66wIHobvMY/106/pines-of-wilmington-wilmington-nc-building-photo.jpg","1002 Mayflower Dr","Wilmington","NC","28412","34.19097","-77.92751",
"wilmington-nc","679","$679 - 816","Studio - 2 Bedroom","Antiqua","3810 Portofino Ct, Wilmington, NC 28412","844-840-5159","1","Available Now","20 min","eqyfeep","https://www.apartments.com/antiqua-wilmington-nc/eqyfeep/","","Antiqua","https://images1.apartments.com/i2/rBs5q0xYzDJYrh_ZU6x4vSa9Wc8kZiwbE-lQnCB6dow/110/tribute-companies-logo.png","https://images1.apartments.com/i2/PHiFihWj7LPr-2Wcj5liutzIQ3pyEqFVnwpXxD4UWPw/106/antiqua-wilmington-nc-building-photo.jpg","3810 Portofino Ct","Wilmington","NC","28412","34.16881","-77.92812",
"wilmington-nc","679","$679 - 1,159","1-2 Bedroom","Veterans Park","161-102 Halyburton Memorial Pky, Wilmington, NC 28412","844-299-0313","1","Available Now","1 wk","e6cr4wp","https://www.apartments.com/veterans-park-wilmington-nc/e6cr4wp/","","Veterans Park","https://images1.apartments.com/i2/9Qyqxn6qXqul1jd-y4VZw0uOU3gKIX8bgeEWdP0EkGk/110/delgado-investments-ltd-logo.png","https://images1.apartments.com/i2/yBR0mM2-RoYUyJ2hYUGhtUx1oefisqoGkdi9yqJQevU/106/veterans-park-wilmington-nc-building-photo.jpg","161-102 Halyburton Memorial Pky","Wilmington","NC","28412","34.0964","-77.91882",
"wilmington-nc","685","$685 - 1,225","1-3 Bedroom","Abbotts Run","511 Cobblestone Dr, Wilmington, NC 28405","844-493-1875","1","Available Now","2 days","mny8rjl","https://www.apartments.com/abbotts-run-wilmington-nc/mny8rjl/","","Abbotts Run","undefined","https://images1.apartments.com/i2/3BhIZgYdxWTrs8LYHFNSxbXotgkVA1-6TBmcW3Pl2fo/117/abbotts-run-wilmington-nc-building-photo.jpg","511 Cobblestone Dr","Wilmington","NC","28405","34.24753","-77.88489",
"wilmington-nc","689","$689 - 1,089","1-3 Bedroom","The Preserve at Pine Valley","3314 Wickslow Rd, Wilmington, NC 28412","910-202-6172","1","Available Now","8 hrs","znwtn8x","https://www.apartments.com/the-preserve-at-pine-valley-wilmington-nc/znwtn8x/","","The Preserve at Pine Valley","https://images1.apartments.com/i2/WKCazpH6-J3LlwcvAIwTcA9d0IOXm1UoFGkfNmjXXm4/110/drucker-falk-logo.png","https://images1.apartments.com/i2/HuwGfPNR3i0O6NtuI2I-hpssdCTbvuyTVGxDCWbZ6s4/106/the-preserve-at-pine-valley-wilmington-nc-building-photo.jpg","3314 Wickslow Rd","Wilmington","NC","28412","34.18482","-77.89344",
"wilmington-nc","690","$690 - 975","Studio - 3 Bedroom","The Creek","2247 Wrightsville Ave, Wilmington, NC 28403","888-641-4487","1","Available Now","8 min","ldx4lng","https://www.apartments.com/the-creek-wilmington-nc/ldx4lng/","","The Creek","https://images1.apartments.com/i2/GEON7cXS_l5VXSzZISgXZZ3MgIWTNpeaG4UMFwNUOHc/110/bell-partners-inc-logo.png","https://images1.apartments.com/i2/DEGZsufnWVlx1z3I4sdIB9P3Dee4wTW-oSOd1t8h928/106/the-creek-wilmington-nc-building-photo.jpg","2247 Wrightsville Ave","Wilmington","NC","28403","34.2274","-77.91749",
"wilmington-nc","695","$695 - 1,080","Studio - 3 Bedroom","Chateau Terrace Apartment Homes","1201 Columbus Cir, Wilmington, NC 28403","844-239-4093","1","Available Now","2 wks","31s6b5e","https://www.apartments.com/chateau-terrace-apartment-homes-wilmington-nc/31s6b5e/","","Chateau Terrace Apartment Homes","undefined","https://images1.apartments.com/i2/Ue_Ht9BmXwGLvj1kH3vL0wqFjT19kTvZJ2HJl0IJovY/106/chateau-terrace-apartment-homes-wilmington-nc-community.jpg","1201 Columbus Cir","Wilmington","NC","28403","34.22268","-77.92245",
"wilmington-nc","695","$695 - 850","1-3 Bedroom","Harbour Ridge","1350-1416 Harbour Dr, Wilmington, NC 28401","","1","Available Now","2 wks","ryd1q72","https://www.apartments.com/harbour-ridge-wilmington-nc/ryd1q72/","","Harbour Ridge","undefined","https://images1.apartments.com/i2/TCdhvUYfEBFVlgrFF4bfLeMymev8a0CxOpJhysZ5WkU/104/harbour-ridge-wilmington-nc-building-photo.jpg","1350-1416 Harbour Dr","Wilmington","NC","28401","34.19562","-77.92569",
"wilmington-nc","697","$697 - 1,050","Studio - 2 Bedroom","34 North","603 Plum Nearly Ln, Wilmington, NC 28403","","1","Available Now","2 wks","lpfkk6d","https://www.apartments.com/34-north-wilmington-nc/lpfkk6d/","","34 North","undefined","https://images1.apartments.com/i2/ntUi6Ofo6dUWv1ZAO1h-addCCjpB_brkygY5uVC9gJ8/104/34-north-wilmington-nc-building-photo.jpg","603 Plum Nearly Ln","Wilmington","NC","28403","34.22502","-77.88841",
"wilmington-nc","699","$699","1-3 Bedroom","Elevation","2309 Evermore Way, Wilmington, NC 28403","844-249-0321","1","Available Now","","0h14t50","https://www.apartments.com/elevation-wilmington-nc/0h14t50/","","Elevation","https://images1.apartments.com/i2/rBs5q0xYzDJYrh_ZU6x4vSa9Wc8kZiwbE-lQnCB6dow/110/tribute-companies-logo.png","https://images1.apartments.com/i2/lEJ5EoL0_0sj3Ike0JAJ_2mIYnuiJRSDi3IB7vq8WdI/106/elevation-wilmington-nc-building-photo.jpg","2309 Evermore Way","Wilmington","NC","28403","34.2202","-77.89489",
"wilmington-nc","699","$699 - 991","1-3 Bedroom","Deerbrook","703 Grathwol Dr, Wilmington, NC 28405","844-484-1125","0","Available 04/01/17","","rjf9n72","https://www.apartments.com/deerbrook-wilmington-nc/rjf9n72/","","Deerbrook","https://images1.apartments.com/i2/rBs5q0xYzDJYrh_ZU6x4vSa9Wc8kZiwbE-lQnCB6dow/110/tribute-companies-logo.png","https://images1.apartments.com/i2/dAHMi6yOj1cGv0j6nOL-N9lL9lnOrSVz3uFo4Uj2SeA/106/deerbrook-wilmington-nc-building-photo.jpg","703 Grathwol Dr","Wilmington","NC","28405","34.26279","-77.88577",
"wilmington-nc","699","$699 - 715","2-3 Bedroom","Camden Forest Apartments","206 Cedar Branch Ln, Wilmington, NC 28403","","1","Available Now","2 wks","4t6e09l","https://www.apartments.com/camden-forest-apartments-wilmington-nc/4t6e09l/","","Camden Forest Apartments","https://images1.apartments.com/i2/Gu_Z6Ntxq6iHgW6GgtzzflukSZymgKT0W6bzUQBW3Ok/110/the-preiss-company-logo.png","https://images1.apartments.com/i2/inDCUlM9fLBDVDB_yyjvSx5t8-4tlzyX_3Yf3d8WYmI/104/camden-forest-apartments-wilmington-nc-building-photo.jpg","206 Cedar Branch Ln","Wilmington","NC","28403","34.23568","-77.88476",
"wilmington-nc","700","$700","1 Bedroom","Quail Forest Apartments","706 Montclair Dr, Wilmington, NC 28403","","1","Available Now","2 wks","f6sql3r","https://www.apartments.com/quail-forest-apartments-wilmington-nc/f6sql3r/","","Quail Forest Apartments","undefined","https://images1.apartments.com/i2/lfMqETr4uZANGFN27cNL-WQeOi5qHTlnncTq1GaJXE4/104/quail-forest-apartments-wilmington-nc-primary-photo.jpg","706 Montclair Dr","Wilmington","NC","28403","34.22362","-77.88875",
"wilmington-nc","700","$700","House for Rent","416 1/2 N 4th St","Wilmington, NC 28401","","1","Available Now","5 hrs","d1cxx5j","https://www.apartments.com/416-1-2-n-4th-st-wilmington-nc/d1cxx5j/","","416 1/2 N 4th St","undefined","https://images1.apartments.com/i2/-17CVnvesKvyA3xYokiP8I984aGpe2KZywYeNUg5hAU/104/416-12-n-4th-st-wilmington-nc-building-photo.jpg","416 1/2 N 4th St","Wilmington","NC","28401","34.24049","-77.94522",
"winnemucca-nv","535","$535 - 715","1-2 Bedroom","Larios Arms","242 W Minor St, Winnemucca, NV 89445","","1","Available Now","1 wk","xmb49xp","https://www.apartments.com/larios-arms-winnemucca-nv/xmb49xp/","https://images1.apartments.com/i2/5jhiAeOzu1lQrJK7yp_YhVrWq6yK545-7n-EI_oempc/104/larios-arms-winnemucca-nv-building-photo.jpg","Larios Arms","undefined","https://images1.apartments.com/i2/5jhiAeOzu1lQrJK7yp_YhVrWq6yK545-7n-EI_oempc/104/larios-arms-winnemucca-nv-building-photo.jpg","242 W Minor St","Winnemucca","NV","89445","40.96541","-117.72466",
"winnemucca-nv","560","$560 - 750","2-4 Bedroom","Mountain View Apartments","1200 Hanson St, Winnemucca, NV 89445","","1","Available Now","1 wk","cdbpmqf","https://www.apartments.com/mountain-view-apartments-winnemucca-nv/cdbpmqf/","https://images1.apartments.com/i2/Giy22_Y34lXs3UdrSO8_SUymPJ4XkP-efIxhr56JyK0/104/mountain-view-apartments-winnemucca-nv-building-photo.jpg","Mountain View Apartments","undefined","https://images1.apartments.com/i2/Giy22_Y34lXs3UdrSO8_SUymPJ4XkP-efIxhr56JyK0/104/mountain-view-apartments-winnemucca-nv-building-photo.jpg","1200 Hanson St","Winnemucca","NV","89445","40.96164","-117.72982",
"winnemucca-nv","","","","Humboldt Village Annex Apartments","601 S Bridge St, Winnemucca, NV 89445","","0","No Availability","2 wks","6b4vcev","https://www.apartments.com/humboldt-village-annex-apartments-winnemucca-nv/6b4vcev/","https://images1.apartments.com/i2/FmTpK__1XS6Sl799sD5KzOVaEoCmQ2P2j_QqoEbq9u4/104/humboldt-village-annex-apartments-winnemucca-nv-primary-photo.jpg","Humboldt Village Annex Apartments","undefined","https://images1.apartments.com/i2/FmTpK__1XS6Sl799sD5KzOVaEoCmQ2P2j_QqoEbq9u4/104/humboldt-village-annex-apartments-winnemucca-nv-primary-photo.jpg","601 S Bridge St","Winnemucca","NV","89445","40.97182","-117.73152",
"winnemucca-nv","","","","1420 E 2nd St","Winnemucca, NV 89445","","0","No Availability","2 wks","5qs8pwm","https://www.apartments.com/1420-e-2nd-st-winnemucca-nv/5qs8pwm/","","1420 E 2nd St","undefined","","1420 E 2nd St","Winnemucca","NV","89445","40.98656","-117.7226",
"winnemucca-nv","","","","490 E 4th St","Winnemucca, NV 89445","","0","No Availability","2 wks","ydp8jqt","https://www.apartments.com/490-e-4th-st-winnemucca-nv/ydp8jqt/","https://images1.apartments.com/i2/ytSQTs0pQKZ0mJD1Pyc0mcZ672zWWxx7CcT6-5B2GLo/104/490-e-4th-st-winnemucca-nv-building-photo.jpg","490 E 4th St","undefined","https://images1.apartments.com/i2/ytSQTs0pQKZ0mJD1Pyc0mcZ672zWWxx7CcT6-5B2GLo/104/490-e-4th-st-winnemucca-nv-building-photo.jpg","490 E 4th St","Winnemucca","NV","89445","40.97679","-117.72822",
"winnemucca-nv","","","","Doll House Apartments","737 W Minor St, Winnemucca, NV 89445","","0","No Availability","2 wks","dveh84l","https://www.apartments.com/doll-house-apartments-winnemucca-nv/dveh84l/","","Doll House Apartments","undefined","","737 W Minor St","Winnemucca","NV","89445","40.96131","-117.72762",
"winnemucca-nv","","","","Spanish Apartments","755 W Minor St, Winnemucca, NV 89445","","0","No Availability","2 wks","12c71z5","https://www.apartments.com/spanish-apartments-winnemucca-nv/12c71z5/","","Spanish Apartments","undefined","","755 W Minor St","Winnemucca","NV","89445","40.96045","-117.72751",
"winnemucca-nv","","","","Humblot Pines Family Apartments","1300 Hanson St, Winnemucca, NV 89445","","0","No Availability","2 wks","51qyzdq","https://www.apartments.com/humblot-pines-family-apartments-winnemucca-nv/51qyzdq/","","Humblot Pines Family Apartments","undefined","https://images1.apartments.com/i2/xHZrOFmLe0S9pP3Hf24HQfDP-LSvvYhQXwxBfwi_LGc/104/humblot-pines-family-apartments-winnemucca-nv-primary-photo.jpg","1300 Hanson St","Winnemucca","NV","89445","40.96165","-117.72853",
"winnemucca-nv","","","","Humboldt Pines Elderly Apartments","1310 Hanson St, Winnemucca, NV 89445","","0","No Availability","2 wks","0y81h13","https://www.apartments.com/humboldt-pines-elderly-apartments-winnemucca-nv/0y81h13/","","Humboldt Pines Elderly Apartments","undefined","https://images1.apartments.com/i2/6QkIJptuMXCLoMxvse-Yft_L7RAKp389h1AZWoaKVHQ/104/humboldt-pines-elderly-apartments-winnemucca-nv-primary-photo.jpg","1310 Hanson St","Winnemucca","NV","89445","40.96174","-117.72761",
"winnemucca-nv","","","","Willowbrook III","1648 Midas Dr, Winnemucca, NV 89445","","0","No Availability","2 wks","p0kq6zs","https://www.apartments.com/willowbrook-iii-winnemucca-nv/p0kq6zs/","","Willowbrook III","undefined","https://images1.apartments.com/i2/hL5SQXT13Vio1q-616NsmmfazQWSEBIRsitjxho9mZM/104/willowbrook-iii-winnemucca-nv-primary-photo.jpg","1648 Midas Dr","Winnemucca","NV","89445","40.96149","-117.72138",
"winnemucca-nv","","","","Winnemucca Manor Apartments","130 W Minor St, Winnemucca, NV 89445","","0","No Availability","2 wks","m9pnq6j","https://www.apartments.com/winnemucca-manor-apartments-winnemucca-nv/m9pnq6j/","","Winnemucca Manor Apartments","undefined","https://images1.apartments.com/i2/pSf64SsZ39B2B-1qpA06YKmhYd6rhyhSrDR6VwfhCZk/104/winnemucca-manor-apartments-winnemucca-nv-primary-photo.jpg","130 W Minor St","Winnemucca","NV","89445","40.96604","-117.72378",
"winnemucca-nv","","","","151-161 Dancing Bear Blvd","Winnemucca, NV 89445","","0","No Availability","2 wks","sxp7ff7","https://www.apartments.com/151-161-dancing-bear-blvd-winnemucca-nv/sxp7ff7/","","151-161 Dancing Bear Blvd","undefined","https://images1.apartments.com/i2/VNrd7cRRtygAw3ZLwOkYUFsAckweoB1bImwZD6kQmaw/104/151-161-dancing-bear-blvd-winnemucca-nv-primary-photo.jpg","151-161 Dancing Bear Blvd","Winnemucca","NV","89445","40.98208","-117.7422",
"winona-wi","825","$825","Condo for Rent","603 Falcon Cir","Monona, WI 53716","","1","Available Now","10 hrs","g0mndmz","https://www.apartments.com/603-falcon-cir-monona-wi/g0mndmz/","","603 Falcon Cir","undefined","https://images1.apartments.com/i2/qR2F9Y0RHXKkbicXoV6IIjJ0m2PLH7LKPZb9z1gYrBk/104/603-falcon-cir-monona-wi-primary-photo.jpg","603 Falcon Cir","Monona","WI","53716","43.048","-89.33191",
"winona-wi","865","$865 - 1,500","Studio - 2 Bedroom","Fairway Glen","5001 Monona Dr, Monona, WI 53716","844-761-9543","0","Not Available","1 wk","ctc8nme","https://www.apartments.com/fairway-glen-monona-wi/ctc8nme/","","Fairway Glen","https://images1.apartments.com/i2/5wPtHu7RJGZQtitPutJYeNHY6MqfZ_OEAKU9k2XF-YU/110/oakbrook-corporation-logo.png","https://images1.apartments.com/i2/KjxJSfQ5r_MeADQLiKthC4gJGmeCJLZToLBfHkIdgXc/106/fairway-glen-monona-wi-building-photo.jpg","5001 Monona Dr","Monona","WI","53716","43.06526","-89.32673",
"winona-wi","1,150","$1,150 - 2,200","1-3 Bedroom","Treysta on the Water","320 W Broadway, Monona, WI 53716","844-213-0878","1","Available Now","1 wk","ssl9sx7","https://www.apartments.com/treysta-on-the-water-monona-wi/ssl9sx7/","","Treysta on the Water","undefined","https://images1.apartments.com/i2/Ta8NYzyAkZV5iZt1vRLG-9Uk9SoMxLgBAd9pIZi_Hls/106/treysta-on-the-water-monona-wi-primary-photo.jpg","320 W Broadway","Monona","WI","53716","43.04636","-89.32816",
"winona-wi","1,200","$1,200","2 Bedroom","444 Falcon Cir Unit B","Monona, WI 53716","844-625-4268","1","Available Now","1 wk","vcpqx6g","https://www.apartments.com/444-falcon-cir-monona-wi/vcpqx6g/","","444 Falcon Cir Unit B","undefined","https://images1.apartments.com/i2/wIMRwBYkRhdG1ZlPv1n25qCbbmLGKSKDYvA-PDDxNW0/104/444-falcon-cir-monona-wi-street-view.jpg","444 Falcon Cir Unit B","Monona","WI","53716","43.0489","-89.33064",
"winona-wi","1,200","$1,200 - 2,250","1-2 Bedroom","LakeEdge","4033 Monona Dr, Monona, WI 53716","","1","Available Now","","4v3ll1k","https://www.apartments.com/lakeedge-monona-wi/4v3ll1k/","","LakeEdge","undefined","https://images1.apartments.com/i2/ksENCbJ3aqLZCx0Eb6wVVs9zgEsq_5SDNukO5md9ZvU/104/lakeedge-monona-wi-terracefire-pit.jpg","4033 Monona Dr","Monona","WI","53716","43.08011","-89.32452",
"winona-wi","","","","Glendale Gardens","201 Tompkins Dr, Monona, WI 53716","","0","No Availability","2 wks","shjsb64","https://www.apartments.com/glendale-gardens-monona-wi/shjsb64/","","Glendale Gardens","https://images1.apartments.com/i2/ks9TCp1VDQg9ABz42W2Xj-iQk_8lKS1Io-bX7f_GL6E/110/forward-management-inc-logo.png","https://images1.apartments.com/i2/F3d2B7cny9ezyR6a0H5X7GlwH6R7nwgcegEChYsWlQQ/104/glendale-gardens-monona-wi-building-photo.jpg","201 Tompkins Dr","Monona","WI","53716","43.05808","-89.32411",
